onset	duration	sample	stimuli	name	response_time	value
8.919	0	8920	ALLIGATO	DIN1	926	1
13.419	0	13420	APPLE	DIN1	949	1
17.919	0	17920	ARM	DIN1	1237	1
23.419	0	23420	Scrambled	DIN1	-1	1
27.919	0	27920	TELEVISI	DIN1	977	1
32.418	0	32419	Scrambled	DIN1	-1	1
37.919	0	37920	BEAR	DIN1	1252	1
42.419	0	42420	BED	DIN1	935	1
46.919	0	46920	BELL	DIN1	866	1
52.418	0	52419	BENCH	DIN1	1030	1
57.918	0	57919	Scrambled	DIN1	-1	1
63.418	0	63419	BRAIN	DIN1	Rien	0
67.918	0	67919	Scrambled	DIN1	-1	1
72.418	0	72419	CACTUS	DIN1	935	1
77.918	0	77919	CATERPIL	DIN1	Rien	0
82.418	0	82419	Scrambled	DIN1	-1	1
87.918	0	87919	Scrambled	DIN1	-1	1
93.418	0	93419	DINOSAUR	DIN1	1394	1
98.918	0	98919	DOLPHIN	DIN1	1245	1
103.418	0	103419	EAR	DIN1	981	1
107.917	0	107918	LADDER	DIN1	1178	1
113.416	0	113417	Scrambled	DIN1	-1	1
117.916	0	117917	Scrambled	DIN1	-1	1
122.416	0	122417	Scrambled	DIN1	-1	1
126.916	0	126917	FOOT	DIN1	1131	1
132.416	0	132417	FOX	DIN1	1468	1
137.916	0	137917	GARBAGEC	DIN1	1131	1
142.416	0	142417	Scrambled	DIN1	-1	1
147.916	0	147917	HAMMER	DIN1	838	1
152.416	0	152417	TURTLE	DIN1	1254	1
156.916	0	156917	Scrambled	DIN1	-1	1
161.416	0	161417	HIPPOPOT	DIN1	1163	1
166.916	0	166917	HOUSE	DIN1	1167	1
172.415	0	172416	IGLOO	DIN1	1046	1
176.915	0	176916	JELLYFIS	DIN1	1667	1
181.415	0	181416	KANGAROO	DIN1	1073	1
185.915	0	185916	EYE	DIN1	957	1
191.415	0	191416	Scrambled	DIN1	-1	1
196.915	0	196916	LAMP	DIN1	965	1
202.415	0	202416	Scrambled	DIN1	-1	1
206.915	0	206916	WHALE	DIN1	1192	1
211.415	0	211416	Scrambled	DIN1	-1	1
215.915	0	215916	MOTORCYC	DIN1	989	1
220.415	0	220416	MOUNTAIN	DIN1	1418	1
225.915	0	225916	MOUSE	DIN1	908	1
231.413	0	231414	MUSHROOM	DIN1	833	1
236.914	0	236915	NOSE	DIN1	816	1
242.413	0	242414	Scrambled	DIN1	-1	1
246.913	0	246914	PANDA	DIN1	1264	1
252.413	0	252414	PANTS	DIN1	1160	1
257.913	0	257914	PYRAMID	DIN1	1209	1
262.413	0	262414	RABBIT	DIN1	1085	1
266.913	0	266914	Scrambled	DIN1	-1	1
272.413	0	272414	ROPE	DIN1	928	1
277.913	0	277914	Scrambled	DIN1	-1	1
282.413	0	282414	SCISSORS	DIN1	823	1
287.913	0	287914	SCORPION	DIN1	769	1
292.412	0	292413	Scrambled	DIN1	-1	1
297.912	0	297913	SHARK	DIN1	1057	1
303.412	0	303413	SKELETON	DIN1	929	1
307.912	0	307913	SNAIL	DIN1	975	1
313.412	0	313413	SNAKE	DIN1	830	1
318.912	0	318913	SPIDER	DIN1	1089	1
323.412	0	323413	Scrambled	DIN1	-1	1
328.912	0	328913	STARFISH	DIN1	992	1
334.412	0	334413	Scrambled	DIN1	-1	1
338.912	0	338913	SUITCASE	DIN1	987	1
344.411	0	344412	SWING	DIN1	1062	1
348.911	0	348912	TABLE	DIN1	1017	1
354.41	0	354411	SEAHORSE	DIN1	1021	1
359.911	0	359912	TENNISRA	DIN1	841	1
364.411	0	364412	THUMB	DIN1	1192	1
368.91	0	368911	Scrambled	DIN1	-1	1
373.41	0	373411	TRACTOR	DIN1	1267	1
378.91	0	378911	Scrambled	DIN1	-1	1
383.41	0	383411	HAND	DIN1	998	1
387.91	0	387911	VASE	DIN1	1062	1
392.41	0	392411	LIZARD	DIN1	1451	1
397.91	0	397911	WINDMILL	DIN1	999	1
402.409	0	402410	ZEBRA	DIN1	1006	1
407.909	0	407910	Scrambled	DIN1	-1	1
413.409	0	413410	Scrambled	DIN1	-1	1
417.909	0	417910	LEG	DIN1	1105	1
422.409	0	422410	Scrambled	DIN1	-1	1
426.909	0	426910	BUTTERFL	DIN1	940	1
432.409	0	432410	Scrambled	DIN1	-1	1
436.909	0	436910	Scrambled	DIN1	-1	1
442.409	0	442410	LLAMA	DIN1	953	1
446.909	0	446910	Scrambled	DIN1	-1	1
451.409	0	451410	BALLOON	DIN1	1000	1
455.909	0	455910	TIGER	DIN1	1086	1
460.408	0	460409	Scrambled	DIN1	-1	1
465.908	0	465909	TREE	DIN1	1211	1
471.408	0	471409	LADYBUG	DIN1	838	1
475.907	0	475908	AXE	DIN1	927	1
481.408	0	481409	BINOCULA	DIN1	804	1
486.907	0	486908	Scrambled	DIN1	-1	1
492.407	0	492408	Scrambled	DIN1	-1	1
497.907	0	497908	STRAWBER	DIN1	862	1
503.407	0	503408	PALMTREE	DIN1	1358	1
507.907	0	507908	Scrambled	DIN1	-1	1
512.407	0	512408	Scrambled	DIN1	-1	1
516.905	0	516906	Scrambled	DIN1	-1	1
