onset	duration	sample	stimuli	name	response_time	value
6.461	0	6462	ALLIGATO	DIN1	Rien	1
10.961	0	10962	APPLE	DIN1	Rien	1
15.461	0	15462	ARM	DIN1	Rien	1
20.961	0	20962	Scrambled	DIN1	Rien	1
25.461	0	25462	TELEVISI	DIN1	Rien	1
29.961	0	29962	Scrambled	DIN1	Rien	1
34.461	0	34462	BEAR	DIN1	Rien	1
39.961	0	39962	BED	DIN1	Rien	1
45.46	0	45461	BELL	DIN1	Rien	1
50.961	0	50962	BENCH	DIN1	Rien	1
56.46	0	56461	Scrambled	DIN1	Rien	1
60.96	0	60961	BRAIN	DIN1	Rien	1
65.459	0	65460	Scrambled	DIN1	Rien	1
70.96	0	70961	CACTUS	DIN1	Rien	1
75.46	0	75461	CATERPIL	DIN1	Rien	1
80.96	0	80961	Scrambled	DIN1	Rien	1
85.46	0	85461	Scrambled	DIN1	Rien	1
89.96	0	89961	DINOSAUR	DIN1	Rien	1
94.46	0	94461	DOLPHIN	DIN1	Rien	1
98.96	0	98961	EAR	DIN1	Rien	1
104.46	0	104461	LADDER	DIN1	Rien	1
108.96	0	108961	Scrambled	DIN1	Rien	1
113.46	0	113461	Scrambled	DIN1	Rien	1
118.96	0	118961	Scrambled	DIN1	Rien	1
123.46	0	123461	FOOT	DIN1	Rien	1
127.96	0	127961	FOX	DIN1	Rien	1
133.46	0	133461	GARBAGEC	DIN1	Rien	1
137.96	0	137961	Scrambled	DIN1	Rien	1
142.46	0	142461	HAMMER	DIN1	Rien	1
147.96	0	147961	TURTLE	DIN1	Rien	1
153.46	0	153461	Scrambled	DIN1	Rien	1
157.96	0	157961	HIPPOPOT	DIN1	Rien	0
162.46	0	162461	HOUSE	DIN1	Rien	1
166.96	0	166961	IGLOO	DIN1	Rien	1
171.46	0	171461	JELLYFIS	DIN1	Rien	1
175.96	0	175961	KANGAROO	DIN1	Rien	0
181.459	0	181460	EYE	DIN1	Rien	1
185.959	0	185960	Scrambled	DIN1	Rien	1
191.459	0	191460	LAMP	DIN1	Rien	1
195.959	0	195960	Scrambled	DIN1	Rien	1
200.459	0	200460	WHALE	DIN1	Rien	1
204.959	0	204960	Scrambled	DIN1	Rien	1
210.459	0	210460	MOTORCYC	DIN1	Rien	1
214.959	0	214960	MOUNTAIN	DIN1	Rien	1
220.459	0	220460	MOUSE	DIN1	Rien	1
225.959	0	225960	MUSHROOM	DIN1	Rien	1
230.459	0	230460	NOSE	DIN1	Rien	1
234.959	0	234960	Scrambled	DIN1	Rien	1
239.459	0	239460	PANDA	DIN1	Rien	1
244.959	0	244960	PANTS	DIN1	Rien	1
250.459	0	250460	PYRAMID	DIN1	Rien	0
255.959	0	255960	RABBIT	DIN1	Rien	1
261.459	0	261460	Scrambled	DIN1	Rien	1
265.959	0	265960	ROPE	DIN1	Rien	1
270.459	0	270460	Scrambled	DIN1	Rien	1
274.959	0	274960	SCISSORS	DIN1	Rien	1
279.459	0	279460	SCORPION	DIN1	Rien	1
283.959	0	283960	Scrambled	DIN1	Rien	1
288.459	0	288460	SHARK	DIN1	Rien	1
293.959	0	293960	SKELETON	DIN1	Rien	1
298.459	0	298460	SNAIL	DIN1	Rien	1
303.958	0	303959	SNAKE	DIN1	Rien	1
308.458	0	308459	SPIDER	DIN1	Rien	1
313.958	0	313959	Scrambled	DIN1	Rien	1
318.458	0	318459	STARFISH	DIN1	Rien	1
322.958	0	322959	Scrambled	DIN1	Rien	1
328.458	0	328459	SUITCASE	DIN1	Rien	1
332.958	0	332959	SWING	DIN1	Rien	0
338.458	0	338459	TABLE	DIN1	Rien	1
343.958	0	343959	SEAHORSE	DIN1	Rien	1
349.458	0	349459	TENNISRA	DIN1	Rien	1
353.958	0	353959	THUMB	DIN1	Rien	1
359.458	0	359459	Scrambled	DIN1	Rien	1
363.958	0	363959	TRACTOR	DIN1	Rien	1
368.458	0	368459	Scrambled	DIN1	Rien	1
372.958	0	372959	HAND	DIN1	Rien	1
378.458	0	378459	VASE	DIN1	Rien	1
383.958	0	383959	LIZARD	DIN1	Rien	1
389.458	0	389459	WINDMILL	DIN1	Rien	1
394.958	0	394959	ZEBRA	DIN1	Rien	1
399.458	0	399459	Scrambled	DIN1	Rien	1
403.958	0	403959	Scrambled	DIN1	Rien	1
409.458	0	409459	LEG	DIN1	Rien	1
413.958	0	413959	Scrambled	DIN1	Rien	1
419.458	0	419459	BUTTERFL	DIN1	Rien	1
423.958	0	423959	Scrambled	DIN1	Rien	1
428.458	0	428459	Scrambled	DIN1	Rien	1
432.957	0	432958	LLAMA	DIN1	Rien	1
437.457	0	437458	Scrambled	DIN1	Rien	1
441.957	0	441958	BALLOON	DIN1	Rien	1
447.457	0	447458	TIGER	DIN1	Rien	1
452.957	0	452958	Scrambled	DIN1	Rien	1
457.457	0	457458	TREE	DIN1	Rien	1
462.957	0	462958	LADYBUG	DIN1	Rien	1
468.457	0	468458	AXE	DIN1	Rien	1
473.957	0	473958	BINOCULA	DIN1	Rien	1
479.457	0	479458	Scrambled	DIN1	Rien	1
484.957	0	484958	Scrambled	DIN1	Rien	1
490.457	0	490458	STRAWBER	DIN1	Rien	1
495.957	0	495958	PALMTREE	DIN1	Rien	1
501.457	0	501458	Scrambled	DIN1	Rien	1
506.957	0	506958	Scrambled	DIN1	Rien	1
512.457	0	512458	Scrambled	DIN1	Rien	1
516.957	0	516958	ROCKET	DIN1	Rien	1
521.457	0	521458	FEATHER	DIN1	Rien	1
526.957	0	526958	Scrambled	DIN1	Rien	1
532.457	0	532458	GIRAFFE	DIN1	Rien	1
537.957	0	537958	Scrambled	DIN1	Rien	1
543.457	0	543458	Scrambled	DIN1	Rien	1
547.957	0	547958	CHIMNEY	DIN1	Rien	1
552.457	0	552458	Scrambled	DIN1	Rien	1
557.956	0	557957	SQUIRREL	DIN1	Rien	1
563.456	0	563457	Scrambled	DIN1	Rien	1
568.956	0	568957	BALL	DIN1	Rien	1
574.456	0	574457	CRAB	DIN1	Rien	1
578.956	0	578957	FISH	DIN1	Rien	1
584.456	0	584457	FLAG	DIN1	Rien	1
589.956	0	589957	Scrambled	DIN1	Rien	1
595.456	0	595457	HANGER	DIN1	Rien	0
600.956	0	600957	rugbybal	DIN1	Rien	1
