onset	duration	sample	stimuli	name	response_time	value
6.55	0	6551	ALLIGATO	DIN1	Rien	1
12.051	0	12052	APPLE	DIN1	Rien	1
16.551	0	16552	ARM	DIN1	Rien	1
22.05	0	22051	Scrambled	DIN1	Rien	1
26.55	0	26551	TELEVISI	DIN1	Rien	1
31.05	0	31051	Scrambled	DIN1	Rien	1
35.55	0	35551	BEAR	DIN1	Rien	1
40.05	0	40051	BED	DIN1	Rien	1
44.55	0	44551	BELL	DIN1	Rien	1
50.05	0	50051	BENCH	DIN1	Rien	1
54.55	0	54551	Scrambled	DIN1	Rien	1
60.05	0	60051	BRAIN	DIN1	Rien	1
65.55	0	65551	Scrambled	DIN1	Rien	1
71.05	0	71051	CACTUS	DIN1	Rien	1
76.55	0	76551	CATERPIL	DIN1	Rien	1
82.05	0	82051	Scrambled	DIN1	Rien	1
86.55	0	86551	Scrambled	DIN1	Rien	1
92.05	0	92051	DINOSAUR	DIN1	Rien	1
96.55	0	96551	DOLPHIN	DIN1	Rien	1
101.05	0	101051	EAR	DIN1	Rien	1
105.55	0	105551	LADDER	DIN1	Rien	1
110.05	0	110051	Scrambled	DIN1	Rien	1
115.55	0	115551	Scrambled	DIN1	Rien	1
121.05	0	121051	Scrambled	DIN1	Rien	1
126.55	0	126551	FOOT	DIN1	Rien	1
132.05	0	132051	FOX	DIN1	Rien	0
136.55	0	136551	GARBAGEC	DIN1	Rien	1
142.05	0	142051	Scrambled	DIN1	Rien	1
147.55	0	147551	HAMMER	DIN1	Rien	1
153.049	0	153050	TURTLE	DIN1	Rien	1
157.549	0	157550	Scrambled	DIN1	Rien	1
163.049	0	163050	HIPPOPOT	DIN1	Rien	1
167.549	0	167550	HOUSE	DIN1	Rien	1
172.049	0	172050	IGLOO	DIN1	Rien	1
176.549	0	176550	JELLYFIS	DIN1	Rien	1
182.049	0	182050	KANGAROO	DIN1	Rien	0
186.549	0	186550	EYE	DIN1	Rien	1
191.049	0	191050	Scrambled	DIN1	Rien	1
196.549	0	196550	LAMP	DIN1	Rien	1
202.049	0	202050	Scrambled	DIN1	Rien	1
206.549	0	206550	WHALE	DIN1	Rien	1
212.049	0	212050	Scrambled	DIN1	Rien	1
217.549	0	217550	MOTORCYC	DIN1	Rien	1
223.049	0	223050	MOUNTAIN	DIN1	Rien	1
227.549	0	227550	MOUSE	DIN1	Rien	1
232.049	0	232050	MUSHROOM	DIN1	Rien	1
236.549	0	236550	NOSE	DIN1	Rien	1
241.049	0	241050	Scrambled	DIN1	Rien	1
245.549	0	245550	PANDA	DIN1	Rien	1
250.049	0	250050	PANTS	DIN1	Rien	1
255.549	0	255550	PYRAMID	DIN1	Rien	1
260.048	0	260049	RABBIT	DIN1	Rien	1
264.549	0	264550	Scrambled	DIN1	Rien	1
269.049	0	269050	ROPE	DIN1	Rien	1
273.549	0	273550	Scrambled	DIN1	Rien	1
279.049	0	279050	SCISSORS	DIN1	Rien	1
284.549	0	284550	SCORPION	DIN1	Rien	1
290.049	0	290050	Scrambled	DIN1	Rien	1
294.549	0	294550	SHARK	DIN1	Rien	1
300.047	0	300048	SKELETON	DIN1	Rien	1
304.547	0	304548	SNAIL	DIN1	Rien	1
309.047	0	309048	SNAKE	DIN1	Rien	1
313.547	0	313548	SPIDER	DIN1	Rien	1
318.047	0	318048	Scrambled	DIN1	Rien	1
323.547	0	323548	STARFISH	DIN1	Rien	1
329.047	0	329048	Scrambled	DIN1	Rien	1
333.547	0	333548	SUITCASE	DIN1	Rien	1
338.047	0	338048	SWING	DIN1	Rien	1
343.547	0	343548	TABLE	DIN1	Rien	1
348.047	0	348048	SEAHORSE	DIN1	Rien	1
353.547	0	353548	TENNISRA	DIN1	Rien	1
358.047	0	358048	THUMB	DIN1	Rien	1
363.547	0	363548	Scrambled	DIN1	Rien	1
369.049	0	369050	TRACTOR	DIN1	Rien	1
374.549	0	374550	Scrambled	DIN1	Rien	1
380.049	0	380050	HAND	DIN1	Rien	1
385.549	0	385550	VASE	DIN1	Rien	1
391.049	0	391050	LIZARD	DIN1	Rien	1
396.549	0	396550	WINDMILL	DIN1	Rien	1
402.049	0	402050	ZEBRA	DIN1	Rien	1
407.549	0	407550	Scrambled	DIN1	Rien	1
412.049	0	412050	Scrambled	DIN1	Rien	1
416.549	0	416550	LEG	DIN1	Rien	1
421.049	0	421050	Scrambled	DIN1	Rien	1
426.549	0	426550	BUTTERFL	DIN1	Rien	1
432.049	0	432050	Scrambled	DIN1	Rien	1
436.547	0	436548	Scrambled	DIN1	Rien	1
441.047	0	441048	LLAMA	DIN1	Rien	1
445.547	0	445548	Scrambled	DIN1	Rien	1
451.047	0	451048	BALLOON	DIN1	Rien	1
456.547	0	456548	TIGER	DIN1	Rien	1
462.047	0	462048	Scrambled	DIN1	Rien	1
466.547	0	466548	TREE	DIN1	Rien	1
472.047	0	472048	LADYBUG	DIN1	Rien	1
477.547	0	477548	AXE	DIN1	Rien	1
483.047	0	483048	BINOCULA	DIN1	Rien	1
488.547	0	488548	Scrambled	DIN1	Rien	1
493.047	0	493048	Scrambled	DIN1	Rien	1
498.547	0	498548	STRAWBER	DIN1	Rien	1
503.047	0	503048	PALMTREE	DIN1	Rien	0
508.547	0	508548	Scrambled	DIN1	Rien	1
513.047	0	513048	Scrambled	DIN1	Rien	1
518.547	0	518548	Scrambled	DIN1	Rien	1
524.047	0	524048	ROCKET	DIN1	Rien	1
529.547	0	529548	FEATHER	DIN1	Rien	1
534.047	0	534048	Scrambled	DIN1	Rien	1
538.547	0	538548	GIRAFFE	DIN1	Rien	1
543.047	0	543048	Scrambled	DIN1	Rien	1
548.547	0	548548	Scrambled	DIN1	Rien	1
553.047	0	553048	CHIMNEY	DIN1	Rien	1
558.547	0	558548	Scrambled	DIN1	Rien	1
563.047	0	563048	SQUIRREL	DIN1	Rien	1
568.547	0	568548	Scrambled	DIN1	Rien	1
574.047	0	574048	BALL	DIN1	Rien	1
578.547	0	578548	CRAB	DIN1	Rien	1
