onset	duration	sample	stimuli	name	response_time	value
6.322	0	6323	 horse.wav	DIN1	1393	1
12.323	0	12324	 bicycle.wav	DIN1	1702	1
17.322	0	17323	 fire.wav	DIN1	Rien	0
22.321	0	22322	 canary.wav	DIN1	1578	1
28.322	0	28323	 car.wav	DIN1	1620	1
34.321	0	34322	 chair.wav	DIN1	2254	1
39.322	0	39323	 clearingthroat.wav	DIN1	1815	1
44.322	0	44323	 coin.wav	DIN1	1488	1
50.322	0	50323	 cricket.wav	DIN1	1464	1
56.322	0	56323	 cutlery.wav	DIN1	1685	0
61.322	0	61323	 donkey.wav	DIN1	1765	1
67.322	0	67323	 drum.wav	DIN1	1804	1
73.322	0	73323	 elephant.wav	DIN1	2271	0
78.322	0	78323	 whistlehuman.wav	DIN1	1411	1
84.322	0	84323	 firetruck.wav	DIN1	2358	1
89.322	0	89323	 fly.wav	DIN1	2025	1
95.322	0	95323	 wind.wav	DIN1	1772	1
101.322	0	101323	 gong.wav	DIN1	1556	1
107.322	0	107323	 guitar.wav	DIN1	1663	1
113.322	0	113323	 budgie.wav	DIN1	1940	0
118.322	0	118323	 laugh.wav	DIN1	2231	1
123.321	0	123322	 machinegun.wav	DIN1	1681	1
128.321	0	128322	 match.wav	DIN1	2003	1
133.321	0	133322	 mosquitos.wav	DIN1	1902	1
138.321	0	138322	 burp.wav	DIN1	1906	1
144.321	0	144322	 owl.wav	DIN1	1467	1
149.321	0	149322	 parrot.wav	DIN1	1546	0
155.321	0	155322	 phone.wav	DIN1	1544	0
160.321	0	160322	 pig.wav	DIN1	2602	0
165.321	0	165322	 plane.wav	DIN1	1976	1
170.321	0	170322	 rain.wav	DIN1	1716	0
176.321	0	176322	 rooster.wav	DIN1	1755	1
182.321	0	182322	 sheep.wav	DIN1	2249	1
188.321	0	188322	 snore.wav	DIN1	1623	1
194.321	0	194322	 toilet.wav	DIN1	1750	1
199.321	0	199322	 trumpet.wav	DIN1	1808	1
204.321	0	204322	 vacuum.wav	DIN1	1546	1
210.321	0	210322	 whip.wav	DIN1	1815	1
216.321	0	216322	 sneeze.wav	DIN1	1536	1
222.321	0	222322	 windchimes.wav	DIN1	1784	0
227.321	0	227322	 yawn.wav	DIN1	1584	1
232.321	0	232322	 wolf.wav	DIN1	1291	1
237.321	0	237322	 chicken.wav	DIN1	1614	1
242.321	0	242322	 whistle.wav	DIN1	2239	0
247.32	0	247321	 waterbubbling.wav	DIN1	1430	1
253.32	0	253321	 turkey.wav	DIN1	2262	1
258.32	0	258321	 train.wav	DIN1	1897	1
264.32	0	264321	 tambourine.wav	DIN1	2186	1
270.32	0	270321	 noisyminer.wav	DIN1	2375	0
276.32	0	276321	 saxophone.wav	DIN1	2770	0
281.321	0	281322	 river.wav	DIN1	1779	1
287.321	0	287322	 radio.wav	DIN1	1510	0
293.32	0	293321	 cat.wav	DIN1	1430	1
299.32	0	299321	 piano.wav	DIN1	1371	1
305.321	0	305322	 pen.wav	DIN1	1787	1
311.32	0	311321	 paper.wav	DIN1	1847	1
317.32	0	317321	 ocean.wav	DIN1	Rien	0
322.321	0	322322	 musicbox.wav	DIN1	1504	1
328.321	0	328322	 monkey.wav	DIN1	1476	1
333.321	0	333322	 maracas.wav	DIN1	2014	1
339.321	0	339322	 lion.wav	DIN1	2842	1
344.32	0	344321	 baby.wav	DIN1	1834	1
349.321	0	349322	 helicopter.wav	DIN1	1376	1
354.321	0	354322	 bee.wav	DIN1	2048	1
359.32	0	359321	 gargle.wav	DIN1	1475	1
365.319	0	365320	 footsteps.wav	DIN1	2000	1
370.319	0	370320	 flute.wav	DIN1	2041	1
375.319	0	375320	 firealarm.wav	DIN1	2643	1
380.32	0	380321	 duck.wav	DIN1	2101	1
386.32	0	386321	 door.wav	DIN1	1752	1
391.32	0	391321	 dog.wav	DIN1	1431	1
396.319	0	396320	 crow.wav	DIN1	Rien	0
402.319	0	402320	 cow.wav	DIN1	1947	1
407.32	0	407321	 clock.wav	DIN1	1778	1
413.319	0	413320	 pigeon.wav	DIN1	2471	1
419.319	0	419320	 cannon.wav	DIN1	1979	1
425.319	0	425320	 goose.wav	DIN1	2831	1
431.32	0	431321	 frog.wav	DIN1	2294	1
436.32	0	436321	 broom.wav	DIN1	Rien	0
441.32	0	441321	 kookaburra.wav	DIN1	2289	0
