onset	duration	sample	stimuli	name	response_time	value
6.655	0	6656	PARACHUT	DIN1	2002	1
12.155	0	12156	RULER	DIN1	1079	1
16.655	0	16656	FISH	DIN1	841	1
21.155	0	21156	TENTE	DIN1	1251	1
25.655	0	25656	TURTLE	DIN1	2100	1
31.155	0	31156	FOX	DIN1	967	1
35.655	0	35656	BANANA	DIN1	1520	1
40.155	0	40156	EAR	DIN1	2249	1
44.655	0	44656	UMBRELLA	DIN1	2115	1
49.155	0	49156	LEG	DIN1	1780	1
53.655	0	53656	frenchcr	DIN1	Rien	0
59.155	0	59156	MOON	DIN1	1920	1
64.655	0	64656	FLOWER	DIN1	1082	1
69.155	0	69156	KITE	DIN1	1092	1
73.655	0	73656	SANDWICH	DIN1	957	1
79.155	0	79156	LLAMA	DIN1	1088	1
84.655	0	84656	ANCHOR	DIN1	Rien	0
89.155	0	89156	BENCH	DIN1	Rien	0
94.655	0	94656	BOW	DIN1	910	1
100.155	0	100156	DOLPHIN	DIN1	Rien	0
105.655	0	105656	LOCK	DIN1	Rien	0
111.154	0	111155	CHIMNEY	DIN1	1157	1
116.654	0	116655	FEATHER	DIN1	1440	1
121.154	0	121155	JELLYFIS	DIN1	1185	1
126.654	0	126655	LEOPARD	DIN1	1420	1
132.154	0	132155	CHEESE	DIN1	942	1
137.654	0	137655	STRAWBER	DIN1	1065	1
143.154	0	143155	PINEAPPL	DIN1	Rien	0
147.654	0	147655	ONION	DIN1	2212	1
152.154	0	152155	rugbybal	DIN1	1222	1
157.654	0	157655	TABLE	DIN1	984	1
162.154	0	162155	GRAPES	DIN1	1330	1
167.654	0	167655	ARROW	DIN1	1341	1
173.154	0	173155	SALTSHAK	DIN1	1311	1
178.654	0	178655	TENNISRA	DIN1	954	1
183.154	0	183155	APPLE	DIN1	1378	1
188.654	0	188655	PALMTREE	DIN1	Rien	0
194.154	0	194155	LIGHTBUL	DIN1	1000	1
198.654	0	198655	SPIDER	DIN1	1089	1
203.154	0	203155	RHINOCER	DIN1	Rien	0
208.654	0	208655	AXE	DIN1	1021	1
213.154	0	213155	TELEVISI	DIN1	982	1
218.654	0	218655	ALLIGATO	DIN1	1361	1
223.154	0	223155	BALL	DIN1	1130	1
227.654	0	227655	WELL	DIN1	1956	1
232.153	0	232154	LADDER	DIN1	901	1
237.653	0	237654	PLUG	DIN1	1799	1
242.153	0	242154	RING	DIN1	1001	1
246.653	0	246654	MOTORCYC	DIN1	Rien	0
252.153	0	252154	THUMB	DIN1	1444	1
256.653	0	256654	BELT	DIN1	1182	1
262.153	0	262154	LEAF	DIN1	2009	1
267.653	0	267654	CACTUS	DIN1	1900	1
272.153	0	272154	LAMP	DIN1	925	1
276.653	0	276654	RAKE	DIN1	989	1
282.153	0	282154	CRAB	DIN1	1592	1
287.654	0	287655	HAT	DIN1	1139	1
293.153	0	293154	TOMATO	DIN1	2333	1
298.653	0	298654	GARBAGEC	DIN1	1880	1
303.153	0	303154	BOOT	DIN1	1378	1
307.653	0	307654	CLOWN	DIN1	987	1
313.153	0	313154	BARREL	DIN1	1269	1
318.654	0	318655	CAKE	DIN1	Rien	0
323.153	0	323154	SOCK	DIN1	1889	1
328.654	0	328655	SUITCASE	DIN1	1204	1
334.153	0	334154	TOTEMPOL	DIN1	1158	1
338.654	0	338655	FLAG	DIN1	1616	1
343.154	0	343155	BALLOON	DIN1	1872	1
348.653	0	348654	DINOSAUR	DIN1	915	1
353.152	0	353153	CROWN	DIN1	1477	1
358.653	0	358654	BED	DIN1	999	1
364.153	0	364154	STARFISH	DIN1	1250	1
368.653	0	368654	SHARK	DIN1	931	1
373.153	0	373154	SCORPION	DIN1	1172	1
377.653	0	377654	RABBIT	DIN1	1054	1
382.153	0	382154	DRESS	DIN1	1143	1
387.653	0	387654	YOYO	DIN1	1186	1
392.153	0	392154	PEAR	DIN1	Rien	1
396.653	0	396654	HOUSE	DIN1	892	1
401.153	0	401154	LADYBUG	DIN1	1038	1
