onset	duration	sample	stimuli	name	response_time	value
6.406	0	6407	ALLIGATO	DIN1	1321	1
10.906	0	10907	APPLE	DIN1	1054	1
15.406	0	15407	ARM	DIN1	896	1
20.906	0	20907	Scrambled	DIN1	-1	1
25.405	0	25406	TELEVISI	DIN1	1248	1
30.905	0	30906	Scrambled	DIN1	-1	1
36.405	0	36406	BEAR	DIN1	981	1
41.905	0	41906	BED	DIN1	1277	1
46.405	0	46406	BELL	DIN1	954	1
50.905	0	50906	BENCH	DIN1	1197	1
55.405	0	55406	Scrambled	DIN1	-1	1
60.905	0	60906	BRAIN	DIN1	1050	1
65.405	0	65406	Scrambled	DIN1	-1	1
69.905	0	69906	CACTUS	DIN1	952	1
74.405	0	74406	CATERPIL	DIN1	1194	1
79.905	0	79906	Scrambled	DIN1	-1	1
84.405	0	84406	Scrambled	DIN1	-1	1
89.905	0	89906	DINOSAUR	DIN1	1034	1
95.405	0	95406	DOLPHIN	DIN1	1012	1
100.905	0	100906	EAR	DIN1	939	1
106.405	0	106406	LADDER	DIN1	1021	1
111.905	0	111906	Scrambled	DIN1	-1	1
116.405	0	116406	Scrambled	DIN1	-1	1
121.905	0	121906	Scrambled	DIN1	-1	1
126.405	0	126406	FOOT	DIN1	874	1
130.905	0	130906	FOX	DIN1	Rien	0
135.405	0	135406	GARBAGEC	DIN1	941	1
140.905	0	140906	Scrambled	DIN1	-1	1
145.405	0	145406	HAMMER	DIN1	978	1
150.904	0	150905	TURTLE	DIN1	1037	1
155.404	0	155405	Scrambled	DIN1	-1	1
160.904	0	160905	HIPPOPOT	DIN1	Rien	0
166.404	0	166405	HOUSE	DIN1	1061	1
171.904	0	171905	IGLOO	DIN1	939	1
177.404	0	177405	JELLYFIS	DIN1	893	1
182.904	0	182905	KANGAROO	DIN1	905	1
188.404	0	188405	EYE	DIN1	931	1
193.904	0	193905	Scrambled	DIN1	-1	1
199.404	0	199405	LAMP	DIN1	866	1
204.904	0	204905	Scrambled	DIN1	-1	1
210.404	0	210405	WHALE	DIN1	2361	1
214.904	0	214905	Scrambled	DIN1	-1	1
220.404	0	220405	MOTORCYC	DIN1	1098	1
224.904	0	224905	MOUNTAIN	DIN1	1585	1
230.404	0	230405	MOUSE	DIN1	1113	1
234.904	0	234905	MUSHROOM	DIN1	690	1
240.404	0	240405	NOSE	DIN1	763	1
245.904	0	245905	Scrambled	DIN1	-1	1
251.404	0	251405	PANDA	DIN1	992	1
255.904	0	255905	PANTS	DIN1	894	1
261.404	0	261405	PYRAMID	DIN1	1270	1
266.903	0	266904	RABBIT	DIN1	987	1
272.403	0	272404	Scrambled	DIN1	-1	1
277.903	0	277904	ROPE	DIN1	1368	1
282.403	0	282404	Scrambled	DIN1	-1	1
286.903	0	286904	SCISSORS	DIN1	913	1
292.403	0	292404	SCORPION	DIN1	828	1
297.903	0	297904	Scrambled	DIN1	-1	1
302.403	0	302404	SHARK	DIN1	974	1
