onset	duration	sample	stimuli	name	response_time	value
8.91	0	8911	 horse.wav	DIN1	0	1
13.91	0	13911	 bicycle.wav	DIN1	0	1
19.91	0	19911	 fire.wav	DIN1	0	0
25.91	0	25911	 canary.wav	DIN1	0	1
31.91	0	31911	 car.wav	DIN1	0	0
37.91	0	37911	 chair.wav	DIN1	0	0
43.909	0	43910	 clearingthroat.wav	DIN1	0	1
48.909	0	48910	 coin.wav	DIN1	0	1
53.909	0	53910	 cricket.wav	DIN1	0	1
59.909	0	59910	 cutlery.wav	DIN1	0	1
64.909	0	64910	 donkey.wav	DIN1	0	0
69.909	0	69910	 drum.wav	DIN1	0	1
75.909	0	75910	 elephant.wav	DIN1	0	1
80.909	0	80910	 whistlehuman.wav	DIN1	0	1
86.909	0	86910	 firetruck.wav	DIN1	0	1
91.909	0	91910	 fly.wav	DIN1	0	1
97.909	0	97910	 wind.wav	DIN1	0	1
103.909	0	103910	 gong.wav	DIN1	0	0
109.909	0	109910	 guitar.wav	DIN1	0	1
115.909	0	115910	 budgie.wav	DIN1	0	0
121.909	0	121910	 laugh.wav	DIN1	0	1
127.909	0	127910	 machinegun.wav	DIN1	0	0
133.909	0	133910	 match.wav	DIN1	0	1
138.909	0	138910	 mosquitos.wav	DIN1	0	1
144.909	0	144910	 burp.wav	DIN1	0	0
149.909	0	149910	 owl.wav	DIN1	0	0
154.908	0	154909	 parrot.wav	DIN1	0	0
159.908	0	159909	 phone.wav	DIN1	0	1
164.908	0	164909	 pig.wav	DIN1	0	1
169.908	0	169909	 plane.wav	DIN1	0	1
174.908	0	174909	 rain.wav	DIN1	0	1
180.908	0	180909	 rooster.wav	DIN1	0	1
186.908	0	186909	 sheep.wav	DIN1	0	1
191.908	0	191909	 snore.wav	DIN1	0	1
196.908	0	196909	 toilet.wav	DIN1	0	1
202.908	0	202909	 trumpet.wav	DIN1	0	1
207.908	0	207909	 vacuum.wav	DIN1	0	1
212.908	0	212909	 whip.wav	DIN1	0	0
218.908	0	218909	 sneeze.wav	DIN1	0	1
224.909	0	224910	 windchimes.wav	DIN1	0	1
230.908	0	230909	 yawn.wav	DIN1	0	1
235.908	0	235909	 wolf.wav	DIN1	0	1
240.908	0	240909	 chicken.wav	DIN1	0	1
245.908	0	245909	 whistle.wav	DIN1	0	1
251.908	0	251909	 waterbubbling.wav	DIN1	0	1
257.908	0	257909	 turkey.wav	DIN1	0	1
262.908	0	262909	 train.wav	DIN1	0	0
267.908	0	267909	 tambourine.wav	DIN1	0	0
272.907	0	272908	 noisyminer.wav	DIN1	0	0
277.907	0	277908	 saxophone.wav	DIN1	0	1
282.907	0	282908	 river.wav	DIN1	0	1
288.908	0	288909	 radio.wav	DIN1	0	1
293.908	0	293909	 cat.wav	DIN1	0	1
298.908	0	298909	 piano.wav	DIN1	0	1
304.907	0	304908	 pen.wav	DIN1	0	0
309.907	0	309908	 paper.wav	DIN1	0	1
315.907	0	315908	 ocean.wav	DIN1	0	1
321.908	0	321909	 musicbox.wav	DIN1	0	1
327.907	0	327908	 monkey.wav	DIN1	0	1
332.908	0	332909	 maracas.wav	DIN1	0	0
337.907	0	337908	 lion.wav	DIN1	0	0
343.908	0	343909	 baby.wav	DIN1	0	1
348.907	0	348908	 helicopter.wav	DIN1	0	0
354.907	0	354908	 bee.wav	DIN1	0	1
359.908	0	359909	 gargle.wav	DIN1	0	1
365.908	0	365909	 footsteps.wav	DIN1	0	1
370.908	0	370909	 flute.wav	DIN1	0	1
375.906	0	375907	 firealarm.wav	DIN1	0	1
381.908	0	381909	 duck.wav	DIN1	0	1
387.906	0	387907	 door.wav	DIN1	0	1
392.906	0	392907	 dog.wav	DIN1	0	1
398.906	0	398907	 crow.wav	DIN1	0	1
403.907	0	403908	 cow.wav	DIN1	0	1
408.907	0	408908	 clock.wav	DIN1	0	1
414.906	0	414907	 pigeon.wav	DIN1	0	1
420.907	0	420908	 cannon.wav	DIN1	0	1
425.906	0	425907	 goose.wav	DIN1	0	1
431.907	0	431908	 frog.wav	DIN1	0	1
437.907	0	437908	 broom.wav	DIN1	0	1
443.907	0	443908	 kookaburra.wav	DIN1	0	0
