onset	duration	sample	stimuli	name	response_time	value
7.422	0	7423	 horse.wav	DIN1	1539	1
12.422	0	12423	 bicycle.wav	DIN1	1551	1
18.421	0	18422	 fire.wav	DIN1	1645	1
24.421	0	24422	 canary.wav	DIN1	1337	1
30.421	0	30422	 car.wav	DIN1	1408	1
35.421	0	35422	 chair.wav	DIN1	Rien	0
40.421	0	40422	 clearingthroat.wav	DIN1	1971	1
45.421	0	45422	 coin.wav	DIN1	1769	1
51.421	0	51422	 cricket.wav	DIN1	1589	1
56.42	0	56421	 cutlery.wav	DIN1	Rien	0
61.42	0	61421	 donkey.wav	DIN1	2104	1
66.42	0	66421	 drum.wav	DIN1	1640	1
72.42	0	72421	 elephant.wav	DIN1	1569	1
77.42	0	77421	 whistlehuman.wav	DIN1	1655	1
82.42	0	82421	 firetruck.wav	DIN1	1960	0
87.42	0	87421	 fly.wav	DIN1	1639	1
93.419	0	93420	 wind.wav	DIN1	Rien	0
99.419	0	99420	 gong.wav	DIN1	1898	1
105.419	0	105420	 guitar.wav	DIN1	1509	1
111.419	0	111420	 budgie.wav	DIN1	2091	1
116.419	0	116420	 laugh.wav	DIN1	1587	1
121.419	0	121420	 machinegun.wav	DIN1	1688	1
127.419	0	127420	 match.wav	DIN1	2075	1
132.419	0	132420	 mosquitos.wav	DIN1	2137	1
138.419	0	138420	 burp.wav	DIN1	1649	0
143.419	0	143420	 owl.wav	DIN1	2136	1
148.419	0	148420	 parrot.wav	DIN1	2659	1
154.419	0	154420	 phone.wav	DIN1	2503	0
160.418	0	160419	 pig.wav	DIN1	2733	1
166.417	0	166418	 plane.wav	DIN1	Rien	0
171.417	0	171418	 rain.wav	DIN1	Rien	0
176.417	0	176418	 rooster.wav	DIN1	1610	1
182.417	0	182418	 sheep.wav	DIN1	1368	1
187.417	0	187418	 snore.wav	DIN1	2206	1
192.417	0	192418	 toilet.wav	DIN1	2217	0
198.417	0	198418	 trumpet.wav	DIN1	1829	1
204.416	0	204417	 vacuum.wav	DIN1	2033	0
210.417	0	210418	 whip.wav	DIN1	2933	0
216.416	0	216417	 sneeze.wav	DIN1	1686	1
221.417	0	221418	 windchimes.wav	DIN1	2013	1
226.416	0	226417	 yawn.wav	DIN1	2278	1
232.416	0	232417	 wolf.wav	DIN1	1524	1
237.416	0	237417	 chicken.wav	DIN1	2083	1
242.416	0	242417	 whistle.wav	DIN1	2250	0
247.416	0	247417	 waterbubbling.wav	DIN1	1892	1
253.416	0	253417	 turkey.wav	DIN1	Rien	0
259.416	0	259417	 train.wav	DIN1	Rien	0
264.415	0	264416	 tambourine.wav	DIN1	2204	0
269.416	0	269417	 noisyminer.wav	DIN1	2159	0
274.415	0	274416	 saxophone.wav	DIN1	Rien	0
279.415	0	279416	 river.wav	DIN1	1845	1
285.415	0	285416	 radio.wav	DIN1	2064	0
291.414	0	291415	 cat.wav	DIN1	2064	1
296.414	0	296415	 piano.wav	DIN1	1681	1
301.414	0	301415	 pen.wav	DIN1	2202	1
307.414	0	307415	 paper.wav	DIN1	1715	1
312.414	0	312415	 ocean.wav	DIN1	2225	0
318.414	0	318415	 musicbox.wav	DIN1	Rien	0
324.414	0	324415	 monkey.wav	DIN1	1793	1
329.414	0	329415	 maracas.wav	DIN1	Rien	0
335.413	0	335414	 lion.wav	DIN1	2468	0
341.413	0	341414	 baby.wav	DIN1	1716	1
346.414	0	346415	 helicopter.wav	DIN1	1902	1
352.413	0	352414	 bee.wav	DIN1	2336	1
357.413	0	357414	 gargle.wav	DIN1	1862	0
362.414	0	362415	 footsteps.wav	DIN1	1614	1
368.413	0	368414	 flute.wav	DIN1	1686	1
374.413	0	374414	 firealarm.wav	DIN1	1578	1
379.413	0	379414	 duck.wav	DIN1	1819	0
385.412	0	385413	 door.wav	DIN1	1708	1
391.412	0	391413	 dog.wav	DIN1	1567	1
397.412	0	397413	 crow.wav	DIN1	2245	1
403.411	0	403412	 cow.wav	DIN1	1717	1
409.411	0	409412	 clock.wav	DIN1	2129	1
414.411	0	414412	 pigeon.wav	DIN1	2611	1
419.412	0	419413	 cannon.wav	DIN1	1661	1
424.411	0	424412	 goose.wav	DIN1	2525	0
430.411	0	430412	 frog.wav	DIN1	1755	1
435.41	0	435411	 broom.wav	DIN1	Rien	0
441.411	0	441412	 kookaburra.wav	DIN1	1751	0
