onset	duration	sample	stimuli	name	response_time	value
6.745	0	6746	ALLIGATO	DIN1	1064	1
12.244	0	12245	APPLE	DIN1	1191	1
16.744	0	16745	ARM	DIN1	1131	1
22.245	0	22246	Scrambled	DIN1	-1	1
27.744	0	27745	TELEVISI	DIN1	883	1
32.244	0	32245	Scrambled	DIN1	-1	1
36.744	0	36745	BEAR	DIN1	1757	1
41.244	0	41245	BED	DIN1	745	1
45.744	0	45745	BELL	DIN1	856	1
51.244	0	51245	BENCH	DIN1	958	1
56.744	0	56745	Scrambled	DIN1	-1	1
62.244	0	62245	BRAIN	DIN1	945	1
67.744	0	67745	Scrambled	DIN1	-1	1
73.244	0	73245	CACTUS	DIN1	Rien	0
77.744	0	77745	CATERPIL	DIN1	2389	1
82.245	0	82246	Scrambled	DIN1	-1	1
87.745	0	87746	Scrambled	DIN1	-1	1
92.245	0	92246	DINOSAUR	DIN1	1413	1
96.745	0	96746	DOLPHIN	DIN1	960	1
102.245	0	102246	EAR	DIN1	826	1
107.745	0	107746	LADDER	DIN1	Rien	0
113.245	0	113246	Scrambled	DIN1	-1	1
118.745	0	118746	Scrambled	DIN1	-1	1
123.245	0	123246	Scrambled	DIN1	-1	1
127.745	0	127746	FOOT	DIN1	774	1
133.245	0	133246	FOX	DIN1	1595	1
137.745	0	137746	GARBAGEC	DIN1	1032	1
143.245	0	143246	Scrambled	DIN1	-1	1
147.744	0	147745	HAMMER	DIN1	997	1
153.244	0	153245	TURTLE	DIN1	1007	1
158.744	0	158745	Scrambled	DIN1	-1	1
163.244	0	163245	HIPPOPOT	DIN1	Rien	0
168.744	0	168745	HOUSE	DIN1	938	1
174.244	0	174245	IGLOO	DIN1	1216	1
178.744	0	178745	JELLYFIS	DIN1	1699	1
184.244	0	184245	KANGAROO	DIN1	1196	1
189.744	0	189745	EYE	DIN1	1193	1
194.244	0	194245	Scrambled	DIN1	-1	1
198.744	0	198745	LAMP	DIN1	1164	1
203.244	0	203245	Scrambled	DIN1	-1	1
208.744	0	208745	WHALE	DIN1	1598	1
214.244	0	214245	Scrambled	DIN1	-1	1
219.744	0	219745	MOTORCYC	DIN1	1234	1
224.244	0	224245	MOUNTAIN	DIN1	1775	1
229.744	0	229745	MOUSE	DIN1	969	1
235.244	0	235245	MUSHROOM	DIN1	741	1
240.744	0	240745	NOSE	DIN1	1254	1
