onset	duration	sample	stimuli	name	response_time	value
6.756	0	6757	 horse.wav	DIN1	1131	1
12.756	0	12757	 bicycle.wav	DIN1	1803	1
17.756	0	17757	 fire.wav	DIN1	1519	1
22.756	0	22757	 canary.wav	DIN1	1300	1
27.756	0	27757	 car.wav	DIN1	1381	1
33.756	0	33757	 chair.wav	DIN1	Rien	0
39.756	0	39757	 clearingthroat.wav	DIN1	1535	1
44.755	0	44756	 coin.wav	DIN1	1515	1
50.754	0	50755	 cricket.wav	DIN1	2042	0
55.755	0	55756	 cutlery.wav	DIN1	Rien	0
60.754	0	60755	 donkey.wav	DIN1	2600	0
66.755	0	66756	 drum.wav	DIN1	2331	1
71.755	0	71756	 elephant.wav	DIN1	1466	1
77.754	0	77755	 whistlehuman.wav	DIN1	1968	1
82.755	0	82756	 firetruck.wav	DIN1	2283	1
88.754	0	88755	 fly.wav	DIN1	1655	1
94.754	0	94755	 wind.wav	DIN1	1670	1
100.754	0	100755	 gong.wav	DIN1	2428	0
105.754	0	105755	 guitar.wav	DIN1	Rien	0
111.754	0	111755	 budgie.wav	DIN1	Rien	0
116.754	0	116755	 laugh.wav	DIN1	1318	1
121.754	0	121755	 machinegun.wav	DIN1	2804	1
127.754	0	127755	 match.wav	DIN1	1775	1
133.754	0	133755	 mosquitos.wav	DIN1	1577	1
138.754	0	138755	 burp.wav	DIN1	1650	0
143.754	0	143755	 owl.wav	DIN1	1883	1
149.754	0	149755	 parrot.wav	DIN1	Rien	0
155.754	0	155755	 phone.wav	DIN1	1891	1
160.753	0	160754	 pig.wav	DIN1	1753	1
165.753	0	165754	 plane.wav	DIN1	1745	1
171.753	0	171754	 rain.wav	DIN1	1613	0
176.752	0	176753	 rooster.wav	DIN1	1624	1
182.753	0	182754	 sheep.wav	DIN1	1482	1
187.752	0	187753	 snore.wav	DIN1	1963	1
193.753	0	193754	 toilet.wav	DIN1	1742	1
199.753	0	199754	 trumpet.wav	DIN1	1938	1
204.753	0	204754	 vacuum.wav	DIN1	2167	1
209.753	0	209754	 whip.wav	DIN1	2343	0
214.752	0	214753	 sneeze.wav	DIN1	1684	1
220.752	0	220753	 windchimes.wav	DIN1	Rien	0
225.752	0	225753	 yawn.wav	DIN1	Rien	0
231.752	0	231753	 wolf.wav	DIN1	1989	1
236.752	0	236753	 chicken.wav	DIN1	2058	1
241.753	0	241754	 whistle.wav	DIN1	Rien	0
246.752	0	246753	 waterbubbling.wav	DIN1	1835	0
251.752	0	251753	 turkey.wav	DIN1	Rien	0
256.752	0	256753	 train.wav	DIN1	1837	1
262.752	0	262753	 tambourine.wav	DIN1	2206	1
267.752	0	267753	 noisyminer.wav	DIN1	Rien	0
273.751	0	273752	 saxophone.wav	DIN1	1658	1
279.751	0	279752	 river.wav	DIN1	2483	1
284.751	0	284752	 radio.wav	DIN1	1897	0
290.751	0	290752	 cat.wav	DIN1	1660	1
296.75	0	296751	 piano.wav	DIN1	1598	1
301.751	0	301752	 pen.wav	DIN1	2077	0
306.751	0	306752	 paper.wav	DIN1	1646	1
312.751	0	312752	 ocean.wav	DIN1	1797	1
318.751	0	318752	 musicbox.wav	DIN1	2697	0
323.751	0	323752	 monkey.wav	DIN1	2107	1
328.751	0	328752	 maracas.wav	DIN1	1731	1
333.751	0	333752	 lion.wav	DIN1	1858	0
339.751	0	339752	 baby.wav	DIN1	Rien	0
344.751	0	344752	 helicopter.wav	DIN1	1459	1
350.75	0	350751	 bee.wav	DIN1	1939	1
356.75	0	356751	 gargle.wav	DIN1	Rien	0
361.751	0	361752	 footsteps.wav	DIN1	2454	1
367.751	0	367752	 flute.wav	DIN1	1628	1
373.75	0	373751	 firealarm.wav	DIN1	1581	1
378.75	0	378751	 duck.wav	DIN1	1454	1
384.75	0	384751	 door.wav	DIN1	1667	1
389.749	0	389750	 dog.wav	DIN1	1515	1
395.749	0	395750	 crow.wav	DIN1	2135	0
400.748	0	400749	 cow.wav	DIN1	2844	1
405.749	0	405750	 clock.wav	DIN1	2387	0
411.748	0	411749	 pigeon.wav	DIN1	1633	1
417.75	0	417751	 cannon.wav	DIN1	2199	1
423.749	0	423750	 goose.wav	DIN1	2595	1
428.749	0	428750	 frog.wav	DIN1	1478	1
434.749	0	434750	 broom.wav	DIN1	2159	1
440.749	0	440750	 kookaburra.wav	DIN1	1855	0
