name	x	y	z
PPO1	-3.243	-8.153	4.22
P1hp	-1.732	-7.639	5.694
PPO11	-5.636	-5.804	-7.749
PO11h	-5.387	-6.452	-6.167
PO9	-5.083	-7.326	-4.321
PO9h	-5.273	-7.466	-2.875
POO7	-4.136	-8.612	-1.045
POO3	-3.133	-9.136	0.819
PO1	-1.945	-9.234	2.621
PPO1h	-1.093	-8.741	4.138
PPOz	0.00	-8.091	5.341
PO11	-4.706	-7.22	-7.53
POO11h	-4.204	-7.812	-5.844
POO9	-3.622	-8.593	-4.042
O9h	-3.027	-9.454	-1.959
O1	-2.202	-9.709	-0.638
POO1	-1.017	-9.717	0.955
POz	0.00	-9.232	2.547
PPO2h	1.093	-8.741	4.138
P2hp	1.732	-7.639	5.694
P2ha	2.149	-6.292	7.115
CPP2h	2.295	-4.878	8.272
CP2h	2.236	-2.958	8.925
C2h	1.995	-0.61	9.289
O11	-3.456	-8.573	-6.827
O11h	-2.715	-8.946	-5.554
O9	-2.032	-9.562	-3.45
OI1h	-0.919	-9.627	-2.211
Oz	0.00	-9.585	-0.886
POO2	1.017	-9.717	0.955
PO2	1.945	-9.234	2.621
PPO2	3.243	-8.153	4.22
P2	3.752	-6.677	5.637
CPP2	4.038	-5.238	7.045
CP2	4.125	-3.548	7.954
CCP2	3.724	-1.146	8.587
OI11	-1.885	-9.22	-6.799
OI11h	-1.061	-9.534	-5.453
Iz	0.00	-9.483	-3.842
OI2h	0.919	-9.627	-2.211
O2	2.202	-9.709	-0.638
POO4	3.133	-9.136	0.819
PPO4	4.291	-8.113	2.384
P4	5.108	-6.749	3.921
CPP4	5.531	-5.462	5.502
CP4h	5.653	-3.846	6.521
CCP4h	5.404	-1.612	7.473
OI12h	1.061	-9.534	-5.453
O10	2.032	-9.562	-3.45
O10h	3.027	-9.454	-1.959
POO8	4.136	-8.612	-1.045
PO6	5.237	-7.574	0.466
P6h	5.969	-6.529	2.033
CPP6h	6.488	-5.158	3.473
CP6h	6.869	-3.794	4.894
CCP4	6.816	-1.945	5.931
OI12	1.885	-9.22	-6.799
O12h	2.715	-8.946	-5.554
POO10	3.622	-8.593	-4.042
PO10h	5.273	-7.466	-2.875
PO8	5.984	-6.747	-1.403
P8h	6.676	-5.736	0.102
CPP6	7.152	-4.711	1.518
CP6	7.462	-3.493	2.959
CCP6h	7.564	-2.311	4.303
O12	3.456	-8.573	-6.827
POO12h	4.204	-7.812	-5.844
PO10	5.083	-7.326	-4.321
PPO10h	6.314	-6.013	-3.259
T6	6.991	-5.017	-1.888
TPP8h	7.522	-3.70	-0.514
TP8h	7.793	-2.732	1.10
CCP6	8.059	-1.503	2.768
C6h	7.608	-0.568	4.599
C4	6.703	0.06	6.24
C4h	5.314	0.601	7.488
FCC2	3.537	1.071	8.474
FCC2h	1.153	1.514	9.199
PO12	4.706	-7.22	-7.53
PO12h	5.387	-6.452	-6.167
PPO10	6.097	-5.611	-4.679
P10h	7.033	-4.451	-3.549
TPP8	7.379	-3.497	-2.183
TP8	7.768	-1.841	-0.927
TTP8h	7.989	-0.752	0.842
C6	8.066	0.401	2.786
FCC6h	7.366	1.344	4.604
FCC4	6.114	1.942	6.238
FC4h	4.641	2.572	7.509
FC2	2.296	2.914	8.558
PPO12	5.636	-5.804	-7.749
P12h	6.243	-4.622	-6.496
TPP10	6.784	-4.018	-5.018
T4	7.938	0.072	-0.97
FTT8h	7.969	1.207	0.973
FC6	7.624	2.302	2.818
FC6h	6.866	3.162	4.768
FFC4	5.339	3.802	6.327
FFC2	3.345	4.409	7.673
P12	6.37	-3.825	-8.206
TPP12h	6.74	-2.848	-6.747
FTT10h	7.745	1.053	-2.471
FT8	7.771	2.063	-0.807
FT8h	7.664	3.296	1.044
FFC6	7.101	4.233	2.919
F4	6.014	4.939	4.858
F4h	4.498	5.594	6.288
TP12	6.826	-1.864	-8.694
TTP12h	7.128	-0.492	-7.349
T12h	7.526	0.731	-5.96
FTT10	7.693	1.74	-4.182
FT10h	7.541	3.053	-2.519
FFT8	7.316	4.372	-0.611
F8h	6.975	5.351	1.307
F6	6.17	6.113	3.296
F6h	5.105	6.416	4.778
FFT10	7.627	3.248	-4.405
F12h	7.243	4.801	-4.772
FT12h	7.556	2.526	-6.27
FTT12	7.38	1.357	-7.849
T14h	6.861	-0.142	-9.149
AFF12	6.742	5.991	-5.833
F12	7.225	4.149	-6.889
FFT12	7.314	3.196	-8.443
FT14h	7.091	1.667	-9.772
AF14h	5.887	7.227	-6.547
F14	6.659	5.641	-7.657
FFT14	6.751	4.624	-9.031
F14h	6.58	3.337	-10.397
AFp14	4.691	8.227	-6.783
AFF14	5.813	6.421	-8.65
240	6.044	5.371	-9.814
AFp13	-4.691	8.227	-6.783
AFF13	-5.813	6.421	-8.65
243	-6.044	5.371	-9.814
AF13h	-5.887	7.227	-6.547
F13	-6.659	5.641	-7.657
FFT13	-6.751	4.624	-9.031
F13h	-6.58	3.337	-10.397
AFF11	-6.742	5.991	-5.833
FFT11	-7.225	4.149	-6.889
FT11	-7.314	3.196	-8.443
FT13h	-7.091	1.667	-9.772
F11h	-7.243	4.801	-4.772
FFT9	-7.627	3.248	-4.405
FT11h	-7.556	2.526	-6.27
FTT11	-7.38	1.357	-7.849
T13h	-6.861	-0.142	-9.149
