onset	duration	sample	stimuli	name	response_time	value
6.176	0	6177	 horse.wav	DIN1	1211	1
11.176	0	11177	 bicycle.wav	DIN1	1972	1
17.176	0	17177	 fire.wav	DIN1	1545	1
23.176	0	23177	 canary.wav	DIN1	1359	1
28.176	0	28177	 car.wav	DIN1	1417	1
34.176	0	34177	 chair.wav	DIN1	Rien	0
40.176	0	40177	 clearingthroat.wav	DIN1	1431	1
46.176	0	46177	 coin.wav	DIN1	1470	1
51.176	0	51177	 cricket.wav	DIN1	1771	0
57.176	0	57177	 cutlery.wav	DIN1	1690	1
62.176	0	62177	 donkey.wav	DIN1	1439	1
68.176	0	68177	 drum.wav	DIN1	1393	1
74.176	0	74177	 elephant.wav	DIN1	1331	1
79.175	0	79176	 whistlehuman.wav	DIN1	1438	1
84.174	0	84175	 firetruck.wav	DIN1	1643	1
90.175	0	90176	 fly.wav	DIN1	1564	1
96.174	0	96175	 wind.wav	DIN1	1582	1
102.174	0	102175	 gong.wav	DIN1	1332	1
107.174	0	107175	 guitar.wav	DIN1	1489	1
113.174	0	113175	 budgie.wav	DIN1	1970	1
118.174	0	118175	 laugh.wav	DIN1	1257	1
123.174	0	123175	 machinegun.wav	DIN1	Rien	0
129.174	0	129175	 match.wav	DIN1	2036	1
134.174	0	134175	 mosquitos.wav	DIN1	1460	1
139.174	0	139175	 burp.wav	DIN1	1991	1
145.174	0	145175	 owl.wav	DIN1	1442	1
150.174	0	150175	 parrot.wav	DIN1	Rien	0
156.174	0	156175	 phone.wav	DIN1	1508	1
162.174	0	162175	 pig.wav	DIN1	Rien	0
168.174	0	168175	 plane.wav	DIN1	1719	1
174.173	0	174174	 rain.wav	DIN1	1662	1
180.174	0	180175	 rooster.wav	DIN1	1415	1
186.173	0	186174	 sheep.wav	DIN1	1487	1
191.174	0	191175	 snore.wav	DIN1	1664	1
196.173	0	196174	 toilet.wav	DIN1	1534	1
201.173	0	201174	 trumpet.wav	DIN1	1427	1
206.173	0	206174	 vacuum.wav	DIN1	1290	1
211.174	0	211175	 whip.wav	DIN1	1673	1
216.172	0	216173	 sneeze.wav	DIN1	1322	1
222.172	0	222173	 windchimes.wav	DIN1	1585	1
227.173	0	227174	 yawn.wav	DIN1	1400	1
232.173	0	232174	 wolf.wav	DIN1	1312	1
237.172	0	237173	 chicken.wav	DIN1	1970	1
242.172	0	242173	 whistle.wav	DIN1	Rien	0
248.172	0	248173	 waterbubbling.wav	DIN1	Rien	0
254.172	0	254173	 turkey.wav	DIN1	1332	1
260.172	0	260173	 train.wav	DIN1	1762	0
266.172	0	266173	 tambourine.wav	DIN1	1815	0
272.172	0	272173	 noisyminer.wav	DIN1	Rien	0
277.171	0	277172	 saxophone.wav	DIN1	1602	1
283.171	0	283172	 river.wav	DIN1	1662	1
289.172	0	289173	 radio.wav	DIN1	Rien	0
294.171	0	294172	 cat.wav	DIN1	1043	1
300.171	0	300172	 piano.wav	DIN1	1227	1
305.171	0	305172	 pen.wav	DIN1	1785	1
310.171	0	310172	 paper.wav	DIN1	1283	1
316.171	0	316172	 ocean.wav	DIN1	Rien	0
321.172	0	321173	 musicbox.wav	DIN1	1832	1
326.171	0	326172	 monkey.wav	DIN1	2573	1
331.172	0	331173	 maracas.wav	DIN1	2020	1
337.172	0	337173	 lion.wav	DIN1	1787	0
342.172	0	342173	 baby.wav	DIN1	1496	1
347.17	0	347171	 helicopter.wav	DIN1	1234	1
353.17	0	353171	 bee.wav	DIN1	1460	1
359.17	0	359171	 gargle.wav	DIN1	Rien	0
364.169	0	364170	 footsteps.wav	DIN1	2029	1
369.17	0	369171	 flute.wav	DIN1	1389	1
374.17	0	374171	 firealarm.wav	DIN1	1421	1
380.169	0	380170	 duck.wav	DIN1	1351	1
385.169	0	385170	 door.wav	DIN1	1530	1
391.17	0	391171	 dog.wav	DIN1	1234	1
397.17	0	397171	 crow.wav	DIN1	2028	1
403.17	0	403171	 cow.wav	DIN1	1398	1
409.169	0	409170	 clock.wav	DIN1	1503	1
414.17	0	414171	 pigeon.wav	DIN1	2044	1
420.17	0	420171	 cannon.wav	DIN1	1550	1
425.17	0	425171	 goose.wav	DIN1	1824	1
430.169	0	430170	 frog.wav	DIN1	1313	1
436.169	0	436170	 broom.wav	DIN1	Rien	0
441.169	0	441170	 kookaburra.wav	DIN1	Rien	0
