onset	duration	sample	stimuli	name	response_time	value
5.846	0	5847	ALLIGATO	DIN1	934	1
11.345	0	11346	APPLE	DIN1	1088	1
15.845	0	15846	ARM	DIN1	1296	1
20.345	0	20346	Scrambled	DIN1	-1	1
25.845	0	25846	TELEVISI	DIN1	1077	1
31.345	0	31346	Scrambled	DIN1	-1	1
35.845	0	35846	BEAR	DIN1	801	1
41.345	0	41346	BED	DIN1	1059	1
45.845	0	45846	BELL	DIN1	1081	1
50.345	0	50346	BENCH	DIN1	1014	1
54.845	0	54846	Scrambled	DIN1	-1	1
60.345	0	60346	BRAIN	DIN1	906	1
65.845	0	65846	Scrambled	DIN1	-1	1
70.345	0	70346	CACTUS	DIN1	957	1
75.845	0	75846	CATERPIL	DIN1	875	1
80.345	0	80346	Scrambled	DIN1	-1	1
84.845	0	84846	Scrambled	DIN1	-1	1
89.345	0	89346	DINOSAUR	DIN1	1227	1
94.845	0	94846	DOLPHIN	DIN1	768	1
100.345	0	100346	EAR	DIN1	848	1
105.845	0	105846	LADDER	DIN1	1165	1
111.345	0	111346	Scrambled	DIN1	-1	1
116.845	0	116846	Scrambled	DIN1	-1	1
121.345	0	121346	Scrambled	DIN1	-1	1
126.844	0	126845	FOOT	DIN1	871	1
132.344	0	132345	FOX	DIN1	Rien	0
137.843	0	137844	GARBAGEC	DIN1	1076	1
142.343	0	142344	Scrambled	DIN1	-1	1
146.843	0	146844	HAMMER	DIN1	1131	1
151.343	0	151344	TURTLE	DIN1	1120	1
156.843	0	156844	Scrambled	DIN1	-1	1
162.343	0	162344	HIPPOPOT	DIN1	Rien	0
166.843	0	166844	HOUSE	DIN1	1085	1
171.343	0	171344	IGLOO	DIN1	1170	1
176.843	0	176844	JELLYFIS	DIN1	1638	1
182.343	0	182344	KANGAROO	DIN1	933	1
187.843	0	187844	EYE	DIN1	964	1
193.343	0	193344	Scrambled	DIN1	-1	1
197.843	0	197844	LAMP	DIN1	1202	1
203.343	0	203344	Scrambled	DIN1	-1	1
207.843	0	207844	WHALE	DIN1	1031	1
213.343	0	213344	Scrambled	DIN1	-1	1
218.843	0	218844	MOTORCYC	DIN1	1088	1
223.343	0	223344	MOUNTAIN	DIN1	1133	1
227.843	0	227844	MOUSE	DIN1	984	1
232.343	0	232344	MUSHROOM	DIN1	1005	1
237.843	0	237844	NOSE	DIN1	1273	1
242.342	0	242343	Scrambled	DIN1	-1	1
246.842	0	246843	PANDA	DIN1	1346	1
251.342	0	251343	PANTS	DIN1	784	1
256.841	0	256842	PYRAMID	DIN1	939	1
261.341	0	261342	RABBIT	DIN1	1278	1
265.841	0	265842	Scrambled	DIN1	-1	1
270.341	0	270342	ROPE	DIN1	889	1
275.841	0	275842	Scrambled	DIN1	-1	1
281.341	0	281342	SCISSORS	DIN1	913	1
286.841	0	286842	SCORPION	DIN1	1030	1
292.341	0	292342	Scrambled	DIN1	-1	1
296.841	0	296842	SHARK	DIN1	954	1
302.341	0	302342	SKELETON	DIN1	1074	1
307.841	0	307842	SNAIL	DIN1	953	1
313.341	0	313342	SNAKE	DIN1	1058	1
318.841	0	318842	SPIDER	DIN1	1102	1
323.341	0	323342	Scrambled	DIN1	-1	1
327.841	0	327842	STARFISH	DIN1	1063	1
332.341	0	332342	Scrambled	DIN1	-1	1
336.841	0	336842	SUITCASE	DIN1	1822	1
341.341	0	341342	SWING	DIN1	1323	1
345.841	0	345842	TABLE	DIN1	1013	1
351.341	0	351342	SEAHORSE	DIN1	1222	1
355.841	0	355842	TENNISRA	DIN1	801	1
360.34	0	360341	THUMB	DIN1	1252	1
365.84	0	365841	Scrambled	DIN1	-1	1
370.34	0	370341	TRACTOR	DIN1	981	1
374.84	0	374841	Scrambled	DIN1	-1	1
380.339	0	380340	HAND	DIN1	1020	1
385.839	0	385840	VASE	DIN1	1097	1
391.339	0	391340	LIZARD	DIN1	2201	1
396.839	0	396840	WINDMILL	DIN1	1077	1
401.339	0	401340	ZEBRA	DIN1	1172	1
405.839	0	405840	Scrambled	DIN1	-1	1
411.339	0	411340	Scrambled	DIN1	-1	1
416.839	0	416840	LEG	DIN1	1267	1
422.339	0	422340	Scrambled	DIN1	-1	1
427.839	0	427840	BUTTERFL	DIN1	911	1
432.339	0	432340	Scrambled	DIN1	-1	1
437.839	0	437840	Scrambled	DIN1	-1	1
443.339	0	443340	LLAMA	DIN1	1514	1
448.839	0	448840	Scrambled	DIN1	-1	1
453.339	0	453340	BALLOON	DIN1	1107	1
458.839	0	458840	TIGER	DIN1	1301	1
464.339	0	464340	Scrambled	DIN1	-1	1
468.839	0	468840	TREE	DIN1	904	1
473.339	0	473340	LADYBUG	DIN1	899	1
478.838	0	478839	AXE	DIN1	1157	1
483.338	0	483339	BINOCULA	DIN1	990	1
487.838	0	487839	Scrambled	DIN1	-1	1
493.338	0	493339	Scrambled	DIN1	-1	1
497.837	0	497838	STRAWBER	DIN1	659	1
503.338	0	503339	PALMTREE	DIN1	1140	1
