onset	duration	sample	stimuli	name	response_time	value
6.303	0	6304	PARACHUT	DIN1	1084	1
10.803	0	10804	RULER	DIN1	710	1
16.303	0	16304	FISH	DIN1	824	1
21.803	0	21804	TENTE	DIN1	859	1
26.303	0	26304	TURTLE	DIN1	771	1
30.803	0	30804	FOX	DIN1	1045	1
35.303	0	35304	BANANA	DIN1	1054	1
39.802	0	39803	EAR	DIN1	871	1
44.302	0	44303	UMBRELLA	DIN1	1409	1
49.802	0	49803	LEG	DIN1	1028	1
54.302	0	54303	frenchcr	DIN1	797	1
58.802	0	58803	MOON	DIN1	974	1
63.302	0	63303	FLOWER	DIN1	1048	1
68.802	0	68803	KITE	DIN1	1042	1
73.302	0	73303	SANDWICH	DIN1	988	1
77.802	0	77803	LLAMA	DIN1	1005	1
82.302	0	82303	ANCHOR	DIN1	950	1
87.802	0	87803	BENCH	DIN1	1112	1
93.302	0	93303	BOW	DIN1	1035	1
98.802	0	98803	DOLPHIN	DIN1	982	1
104.302	0	104303	LOCK	DIN1	1072	1
108.802	0	108803	CHIMNEY	DIN1	994	1
114.302	0	114303	FEATHER	DIN1	933	1
119.802	0	119803	JELLYFIS	DIN1	903	1
124.302	0	124303	LEOPARD	DIN1	1280	1
128.801	0	128802	CHEESE	DIN1	833	1
133.302	0	133303	STRAWBER	DIN1	898	1
138.802	0	138803	PINEAPPL	DIN1	885	1
143.302	0	143303	ONION	DIN1	855	1
148.801	0	148802	rugbybal	DIN1	961	1
154.301	0	154302	TABLE	DIN1	851	1
159.801	0	159802	GRAPES	DIN1	846	1
164.301	0	164302	ARROW	DIN1	919	1
168.801	0	168802	SALTSHAK	DIN1	977	1
174.301	0	174302	TENNISRA	DIN1	891	1
178.801	0	178802	APPLE	DIN1	Rien	0
184.301	0	184302	PALMTREE	DIN1	1247	1
189.801	0	189802	LIGHTBUL	DIN1	986	1
195.301	0	195302	SPIDER	DIN1	788	1
200.801	0	200802	RHINOCER	DIN1	1031	1
205.301	0	205302	AXE	DIN1	864	1
210.801	0	210802	TELEVISI	DIN1	875	1
216.302	0	216303	ALLIGATO	DIN1	934	1
221.801	0	221802	BALL	DIN1	912	1
226.301	0	226302	WELL	DIN1	1001	1
231.801	0	231802	LADDER	DIN1	1060	1
236.301	0	236302	PLUG	DIN1	893	1
240.801	0	240802	RING	DIN1	1486	1
245.3	0	245301	MOTORCYC	DIN1	816	1
249.8	0	249801	THUMB	DIN1	809	1
255.3	0	255301	BELT	DIN1	731	1
260.8	0	260801	LEAF	DIN1	814	1
265.3	0	265301	CACTUS	DIN1	775	1
269.8	0	269801	LAMP	DIN1	753	1
275.3	0	275301	RAKE	DIN1	891	1
279.8	0	279801	CRAB	DIN1	837	1
284.3	0	284301	HAT	DIN1	926	1
288.8	0	288801	TOMATO	DIN1	1727	1
293.3	0	293301	GARBAGEC	DIN1	1360	1
298.8	0	298801	BOOT	DIN1	1003	1
303.3	0	303301	CLOWN	DIN1	996	1
307.8	0	307801	BARREL	DIN1	1078	1
313.301	0	313302	CAKE	DIN1	1009	1
317.801	0	317802	SOCK	DIN1	1617	1
322.301	0	322302	SUITCASE	DIN1	1099	1
327.8	0	327801	TOTEMPOL	DIN1	1173	1
333.301	0	333302	FLAG	DIN1	1128	1
338.801	0	338802	BALLOON	DIN1	819	1
344.3	0	344301	DINOSAUR	DIN1	957	1
349.801	0	349802	CROWN	DIN1	943	1
354.301	0	354302	BED	DIN1	1576	1
359.8	0	359801	STARFISH	DIN1	715	1
365.3	0	365301	SHARK	DIN1	766	1
370.8	0	370801	SCORPION	DIN1	777	1
376.3	0	376301	RABBIT	DIN1	796	1
380.8	0	380801	DRESS	DIN1	853	1
386.3	0	386301	YOYO	DIN1	847	1
390.8	0	390801	PEAR	DIN1	1048	1
396.3	0	396301	HOUSE	DIN1	875	1
401.8	0	401801	LADYBUG	DIN1	822	1
