onset	duration	sample	stimuli	name	response_time	value
6.167	0	6168	PARACHUT	DIN1	938	1
11.667	0	11668	RULER	DIN1	841	1
16.167	0	16168	FISH	DIN1	1563	1
21.667	0	21668	TENTE	DIN1	725	1
27.167	0	27168	TURTLE	DIN1	664	1
32.667	0	32668	FOX	DIN1	883	1
38.167	0	38168	BANANA	DIN1	1452	1
43.666	0	43667	EAR	DIN1	784	1
49.166	0	49167	UMBRELLA	DIN1	1706	1
53.668	0	53669	LEG	DIN1	716	1
58.165	0	58166	frenchcr	DIN1	1036	1
62.665	0	62666	MOON	DIN1	965	1
67.165	0	67166	FLOWER	DIN1	1679	1
71.665	0	71666	KITE	DIN1	1536	1
77.165	0	77166	SANDWICH	DIN1	1035	1
81.665	0	81666	LLAMA	DIN1	836	1
86.165	0	86166	ANCHOR	DIN1	990	1
91.665	0	91666	BENCH	DIN1	904	1
97.165	0	97166	BOW	DIN1	907	1
102.665	0	102666	DOLPHIN	DIN1	1133	1
108.165	0	108166	LOCK	DIN1	1016	1
113.665	0	113666	CHIMNEY	DIN1	810	1
118.164	0	118165	FEATHER	DIN1	1020	1
122.664	0	122665	JELLYFIS	DIN1	797	1
127.164	0	127165	LEOPARD	DIN1	1302	1
132.664	0	132665	CHEESE	DIN1	913	1
137.164	0	137165	STRAWBER	DIN1	979	1
141.664	0	141665	PINEAPPL	DIN1	852	1
146.164	0	146165	ONION	DIN1	1220	1
150.664	0	150665	rugbybal	DIN1	894	1
156.163	0	156164	TABLE	DIN1	1368	1
160.663	0	160664	GRAPES	DIN1	1362	1
165.163	0	165164	ARROW	DIN1	1236	1
169.663	0	169664	SALTSHAK	DIN1	1493	1
175.162	0	175163	TENNISRA	DIN1	783	1
180.662	0	180663	APPLE	DIN1	1002	1
186.162	0	186163	PALMTREE	DIN1	852	1
191.662	0	191663	LIGHTBUL	DIN1	1319	1
197.162	0	197163	SPIDER	DIN1	825	1
201.662	0	201663	RHINOCER	DIN1	1219	1
207.162	0	207163	AXE	DIN1	677	1
211.662	0	211663	TELEVISI	DIN1	1831	1
216.162	0	216163	ALLIGATO	DIN1	889	1
221.662	0	221663	BALL	DIN1	787	1
226.162	0	226163	WELL	DIN1	1116	1
230.662	0	230663	LADDER	DIN1	789	1
235.161	0	235162	PLUG	DIN1	942	1
240.661	0	240662	RING	DIN1	1185	1
245.161	0	245162	MOTORCYC	DIN1	1690	1
250.661	0	250662	THUMB	DIN1	749	1
256.161	0	256162	BELT	DIN1	1312	1
260.661	0	260662	LEAF	DIN1	1361	1
265.161	0	265162	CACTUS	DIN1	738	1
269.661	0	269662	LAMP	DIN1	876	1
274.16	0	274161	RAKE	DIN1	1101	1
278.66	0	278661	CRAB	DIN1	830	1
284.16	0	284161	HAT	DIN1	1065	1
289.659	0	289660	TOMATO	DIN1	1211	1
295.159	0	295160	GARBAGEC	DIN1	646	1
299.659	0	299660	BOOT	DIN1	960	1
305.159	0	305160	CLOWN	DIN1	850	1
310.659	0	310660	BARREL	DIN1	1389	1
315.159	0	315160	CAKE	DIN1	1389	1
320.659	0	320660	SOCK	DIN1	1240	1
325.159	0	325160	SUITCASE	DIN1	745	1
330.659	0	330660	TOTEMPOL	DIN1	940	1
335.159	0	335160	FLAG	DIN1	917	1
339.659	0	339660	BALLOON	DIN1	767	1
344.159	0	344160	DINOSAUR	DIN1	840	1
349.658	0	349659	CROWN	DIN1	1515	1
355.158	0	355159	BED	DIN1	901	1
360.658	0	360659	STARFISH	DIN1	800	1
366.158	0	366159	SHARK	DIN1	787	1
371.658	0	371659	SCORPION	DIN1	637	1
376.158	0	376159	RABBIT	DIN1	798	1
380.658	0	380659	DRESS	DIN1	831	1
386.158	0	386159	YOYO	DIN1	939	1
390.658	0	390659	PEAR	DIN1	1556	1
395.158	0	395159	HOUSE	DIN1	1229	1
400.656	0	400657	LADYBUG	DIN1	647	1
